crop,region,soil_type,rainfall_mm,temperature_c,humidity_pct,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,ph,area_hectares,yield_tonnes_per_hectare
Cotton,South,Sandy,1026.1457711153084,27.239341635825944,89.47216002687199,81.4903960639732,22.67133764200563,26.350970979008128,5.405937345300394,2.9254470442301943,2.12
Rice,East,Black,892.9934040136824,27.825707950216856,75.73334083499174,93.25559892752001,50.501391542221505,61.09067595940086,7.506060893324794,1.6725337344425266,5.13
Rice,West,Black,783.1760181123145,37.56592568000421,56.230508743893814,99.35272531408613,54.08523694757355,29.731896254789163,7.332448074642438,2.87420772637045,5.19
Sugarcane,East,Alluvial,694.4430211530332,22.425721623203756,69.86124119700617,89.12475345604399,35.915297039743706,41.776198047703645,7.912580174651061,5.01920748846986,82.17
Rice,South,Sandy,954.6927955089145,32.94658201783863,60.45863684343786,59.484776643579565,51.33510637772915,56.31292664462774,8.62401846470219,0.8162257407789667,4.21
Rice,West,Black,1107.5217375267687,34.151862670112536,70.10942631338071,106.23262783191893,62.310650946105014,23.608750611583282,5.197166696054454,1.6921843672710826,5.76
Sugarcane,North,Alluvial,819.0976599778808,31.127944583894504,78.36911515143495,99.3185363225997,46.04519304276803,38.004563192464964,6.371172285175818,3.097465756582954,119.69
Soybean,South,Sandy,1356.943590060062,24.322745554351513,73.96202174988703,99.68393272163742,53.4539520696129,51.516793659844566,7.533928269186381,8.650323748828406,2.89
Soybean,Central,Laterite,1737.5351029004248,35.48252790953417,65.1251379366154,46.76719536869915,38.859737742818275,42.26286746928031,7.515582038363817,1.8964725832993845,2.59
Sugarcane,South,Alluvial,1123.9375362951832,25.339930537305918,65.98743594923992,43.326306823799236,53.50427445601407,50.02860030651423,7.187900201384896,2.5547221599886987,91.83
Cotton,West,Laterite,987.6293426359947,30.435593331783487,68.29401115975857,117.82116812570197,38.12456316301191,51.992159695037024,5.662473939492352,3.7460916445619645,2.71
Rice,South,Red,726.3211778726,27.60457214723269,81.58763444900188,64.04766549741328,29.546584261056154,32.06639554920801,6.724216358885343,2.782865596056463,4.75
Rice,North,Red,1111.0174265103938,25.154250328703743,57.655026906602366,86.31088805302583,50.40154258889618,64.2810028456809,7.347546834211214,5.706106367225438,3.5
Cotton,North,Red,1443.15272001049,29.73342031861652,61.1192430023481,110.15924687484679,43.296643301153004,27.392881584156225,6.224365451056631,0.5219746185111079,2.65
Soybean,Central,Red,1584.5438230292032,36.39705403660763,57.387934279267405,120.8242183631815,51.69686227875084,60.354753757474526,5.889720235591926,4.76749865948158,3.91
Maize,East,Black,1418.846739546007,28.281726774402824,67.05949352164315,94.3534527303646,28.884191749779077,45.27318504495334,6.279673759750302,0.4641308317954077,2.92
Maize,West,Red,1252.9928884918327,36.89218460068062,74.55030693414282,66.94732520227551,44.76242685880193,30.7560062625479,6.046800030636956,1.6654069420651476,2.74
Maize,West,Black,1123.058011014149,26.08359161748629,69.49480485866675,72.83392384178109,54.13373196070328,27.062449311386736,6.717809511599721,1.4800435761599617,3.17
Soybean,East,Black,685.3995907358848,27.387074778676737,64.13487003219178,89.26746277152621,33.30716288434505,44.213878528257666,5.351499449298202,3.5596425045148377,3.2
Soybean,North,Sandy,970.0835356509585,20.871042574095263,81.0915838323235,84.37219341907071,52.015422836290924,36.70157443376746,7.813286424064466,1.016814511518733,2.15
Cotton,North,Black,935.2365587586625,24.21080877434151,53.0867363905615,62.10019927949199,63.59225260142236,47.32541549718382,6.049101205409274,0.30906151316080716,2.92
Rice,South,Black,972.038789377824,25.90814959915141,42.502937532798484,13.669759185132136,31.16566783829694,36.60168844316887,5.689207803273666,2.4537711779101206,3.69
Cotton,Central,Red,784.1763361519594,25.35478074071062,69.82327820519683,61.60263667136267,43.98479082463661,41.12350320492649,6.17839310898398,1.866019431968853,2.72
Cotton,Central,Black,1227.3585905309128,22.19878965797917,64.39610262568827,74.67516386442894,66.31900260313122,47.67714842880689,6.715971832552566,3.509716515124842,2.31
Soybean,Central,Laterite,917.840561977887,23.19077451510929,62.493110545104415,79.7591611676297,18.467057701768795,39.05834321432439,5.254757287920048,2.842854799960476,2.56
Maize,South,Red,893.4908778569501,25.567049372148894,45.20806786978065,122.66747826427354,46.07016285993504,36.14920232695685,6.041528412875116,4.504263367925078,4.36
Wheat,Central,Alluvial,785.1920127366805,32.93269278224068,67.97903239760079,106.67783329942307,50.39263376113418,45.34129445282265,6.4497364104342125,3.654163015876154,4.56
Rice,East,Red,1069.689996482311,19.522097119066693,91.92610484941343,68.45916622967027,40.308904990594264,34.50157126390359,5.960833379839994,2.316955855022427,4.12
Soybean,South,Black,1449.032357816739,16.589104684831526,45.02686442287782,92.59378796261298,73.55925074839143,50.07404834863654,5.730615955036218,1.2536230904177217,3.11
Maize,East,Laterite,996.9375110168386,18.19586233520749,62.643479026772944,13.386517998340977,47.36274308552831,46.82076082444274,7.257982897161291,0.1,3.82
Wheat,South,Red,1084.5221645398865,22.763002703990452,66.13239216538311,110.65243745313873,60.17246110092714,50.48091000835447,7.2413137992135255,0.7351644700768725,3.14
Wheat,Central,Laterite,1580.5781689120197,30.184850391320417,58.34098847456629,67.59098673966237,52.504484400501575,50.39146833833167,7.228847508138196,2.6003972893035785,3.91
Soybean,East,Alluvial,1361.032761775387,25.21845877488837,67.46605316172263,84.67953538460415,62.4171935882389,36.257485937134916,6.9531247712662045,0.12269369831045601,3.04
Sugarcane,East,Alluvial,1176.3234452656593,25.150206519800914,58.29455107541132,80.74542268520409,42.64293248782596,10.012635844364429,5.548878218388022,2.8260543093918646,63.04
Rice,East,Sandy,1163.7093298772315,25.037950203580493,67.30389485766987,105.65578378154426,20.422358415100906,37.57860231463774,6.481189219197786,1.4529262892075014,4.98
Wheat,South,Sandy,819.0802276621258,17.61084561966389,61.17661236669104,71.28309327665866,48.19534038299721,43.5645260906082,7.5838499660901135,4.046664146068835,3.84
Soybean,West,Red,789.7391653352171,31.30712286262278,56.93261615691338,100.57217683052974,14.710496575530303,38.21139984514552,5.530761154067637,2.156537614074095,3.25
Soybean,Central,Sandy,1042.4224459015102,33.55261921633509,63.843850985339415,89.1167099352758,34.993271868623054,29.20019286522094,5.7114280415997625,3.203354784777611,3.13
Maize,East,Laterite,1050.0322315474868,25.32264269580581,72.21891819418701,83.06446339032574,33.00461786884811,58.60498350473672,6.715822569660802,0.37628852278082325,4.83
Sugarcane,West,Sandy,745.070539290146,27.427306063766924,41.63804006464075,77.29782136214357,34.181293458425685,27.979274726974694,7.108339659957295,0.37969359579169176,90.72
Rice,Central,Laterite,1210.9889991842322,27.593604596187,75.40852661339495,67.26553559009773,58.96312132533723,29.75295345342341,7.044891271156437,0.4742089102622579,4.09
Cotton,Central,Sandy,916.8106334508642,21.66088765485906,54.11378400368814,75.85450677671682,39.61823360492256,33.287737730903416,6.757203946070887,0.8108655185809395,2.26
Maize,East,Sandy,1338.1962207138633,24.792555687659917,74.2763457607515,70.44326171824012,70.83660414968436,35.59140972368064,5.697612931000096,4.695742693780878,4.42
Wheat,East,Sandy,983.3774464631957,35.928784578600286,54.95324183951564,90.47034385801945,39.02890452059806,31.250068666345452,6.892269226197778,2.9771633983212347,4.49
Wheat,South,Black,956.8239309892399,26.980052852593666,75.6999531236934,51.63848593818868,7.9365349764087725,39.708956282852924,6.004511214823959,0.9071364900128694,4.32
Maize,West,Black,718.7810651482058,28.117595674979363,64.26573277759927,81.80206496994197,31.11694327221525,41.566197980378504,6.772710589206019,5.013837959237616,4.25
Soybean,West,Sandy,751.6420794644098,23.53179416622728,51.05875889810983,117.90545600869191,52.759270451079445,25.564681767050118,6.40238178216044,3.018514917402569,3.27
Wheat,East,Laterite,1395.3293095232802,24.850206771025555,58.41830169807833,69.0022606160759,19.78444032797298,23.342120678708373,6.248166453750541,2.1345611792619854,4.02
Sugarcane,Central,Red,1080.6891240966938,30.23145951845851,82.90500795788559,90.9579592070639,34.66048386707822,50.79408504518404,8.36424906478944,1.1474128198458726,85.23
Rice,East,Alluvial,1116.7907141567916,22.801998566261048,65.77742546968348,21.917912657803555,52.245681510395286,39.27919142751035,5.552080715298972,2.109151978177275,5.19
Sugarcane,Central,Black,1480.1940870649369,35.0999143211414,58.12947664471594,40.481603656577356,35.26812104031383,55.03587049107454,5.910132315785267,1.799010112015203,84.72
Wheat,Central,Sandy,604.7234138973272,18.918669271164536,82.10805294046106,76.6748821927854,31.67802174762062,49.603717149310725,7.354894154692275,3.045290714092023,2.68
Cotton,East,Alluvial,1201.3767151124173,23.834184641925976,77.82749860672031,78.11771514250516,58.81379942071162,35.57841765044979,7.893603751062101,0.511280624127985,2.58
Rice,North,Black,523.6327405920555,19.60061651811849,52.39661865691055,81.03359480483704,36.59642510423112,46.53243328695665,7.035415769413496,4.3357198039883595,5.16
Rice,West,Red,868.7044173839884,33.62181623258162,61.93266149500356,134.76985773605242,24.36620093867706,51.16664003232194,6.317903420934498,1.7923389131093315,4.33
Maize,Central,Laterite,656.4738925874392,26.818632568504484,38.562342015649925,65.42706611220623,52.50426236861883,27.95296528553473,5.867661978523433,3.2876297650865878,3.39
Maize,Central,Sandy,1257.5771637796602,25.568053273836117,78.0792946540908,82.11032362454812,57.051889418133854,17.010829390927093,7.189979357552668,0.8532838341087872,3.85
Cotton,North,Red,433.0820943821128,28.988017372726983,65.06100687040698,62.090473672911514,42.70868870587305,25.743100032642445,6.493666484485258,0.9948787228163934,2.79
Soybean,South,Black,930.9746465941613,33.99507390358516,75.05240429258471,98.42231052557932,31.306193030174995,48.59509004571654,6.082337865713931,5.538409538847114,2.86
Rice,North,Sandy,652.3689420404868,28.080343770268936,36.01843309408168,51.240993923891736,26.69020952205821,65.85888104774438,7.356074781246132,1.9454845746975198,4.31
Cotton,North,Alluvial,743.5574882187965,32.71325342981229,60.78714057348924,62.5248702448128,31.69592008155018,39.46834593495325,6.379976888349552,0.7646807780345304,2.5
Maize,Central,Laterite,789.7866507437278,25.53181453553363,67.51384495645519,57.463283726920864,21.09166487028239,59.100777295423654,5.44951037306166,0.17145911997342636,3.77
Maize,West,Black,1395.7313612495898,22.19330208096368,33.226374683021724,100.592533938011,32.61167611554762,53.697072973959656,6.595289323919858,1.1395695217924333,3.53
Rice,North,Laterite,899.4311649905407,28.16107006940176,74.84530047450332,83.14967708016844,48.23931378231141,29.510896075566876,6.223118875377226,3.7820481728504753,4.85
Sugarcane,South,Sandy,1518.1977088044705,23.51320664004021,60.14805127780168,87.08738489011225,51.05005013416893,39.00795079442492,5.702508074476517,0.5791859440794999,88.39
Wheat,East,Red,1580.9758980539602,30.44373780741767,38.679248299434576,75.15202383561068,40.40660048985458,49.6154987190773,6.745466784727621,3.9363304391985108,4.75
Maize,North,Laterite,1634.105160587066,24.953358481971527,57.28238319869957,110.23162973769605,45.73661822872374,22.387366568512785,6.861706271892843,0.35263191889253787,3.3
Soybean,North,Alluvial,982.3699237143569,26.577287127750065,71.85022416244882,76.12678983266974,36.47298856606456,52.72747173178862,4.5,0.2783689250960448,2.96
Soybean,South,Black,1063.1071418114084,15.798003232848197,51.303378648563225,129.13293435992892,29.042874833341607,56.06798140798381,7.373072584127737,1.8612463191514026,3.34
Maize,West,Alluvial,1113.3866928588325,26.376393762326323,64.31491299497807,111.73612751316537,34.863670960972385,52.17475456983749,7.3038252292008945,3.2658012207396276,4.7
Sugarcane,North,Laterite,889.7536514317708,25.787074079991168,58.503003359519504,43.10402760217612,56.86450898924802,38.208798268368504,6.407629446263333,3.0287366477366864,80.03
Sugarcane,North,Red,1127.3110776525855,32.8148190389553,35.08846786839146,95.96337686284397,5.854013952481054,47.26509683846257,5.867844468799529,1.5688092958433024,111.7
Cotton,West,Red,719.4411378590057,31.350536085559003,74.35753081303025,111.69545246284761,22.806641752818717,54.744622883634165,6.932948871936756,2.036047519036698,1.85
Soybean,South,Alluvial,437.35727116070643,27.121091835095584,77.1160365881004,69.80661303942284,32.90076686887971,17.92313181247006,6.502061870815846,0.5973493155279798,2.2
Cotton,North,Sandy,1214.240379826484,18.847809232166327,82.23097122475556,90.28640992845858,23.332147354398245,4.038757392231538,6.074435952592749,1.602449036579653,2.41
Soybean,West,Sandy,895.0680085850489,24.7988382364166,65.13518543132,43.05239043536161,46.572018100126236,47.72643925220272,6.0919382857864735,0.46563414057473296,2.21
Wheat,North,Red,706.9924485883413,32.82012044234428,72.26904692952834,55.09962046451014,16.99892054387135,31.04905497294675,6.642011024599303,5.272161673998938,3.39
Wheat,East,Alluvial,744.9321091992267,26.007753238526384,40.789419801033624,73.70913072894822,58.05038813440134,42.70118611325467,7.562185729542779,2.266759893540299,4.36
Rice,Central,Alluvial,1454.5365462296195,21.666206487064827,68.6018918562402,46.13843545069326,69.34432098481041,43.020441792980144,5.447573880811051,1.6631824566771138,5.51
Cotton,East,Alluvial,1139.2338372766287,32.759119495340514,60.23075823805239,81.37984974319136,43.731942010892716,58.36718698958798,6.748423325085863,0.5677580602385002,2.61
Maize,North,Laterite,543.3078452608944,18.88242974050485,63.84567846064681,96.25953813883793,30.716438227228814,42.559785450770526,5.790074588074324,1.0518047065071963,3.84
Cotton,South,Sandy,643.9040762236432,26.435316244775308,48.23989999486217,57.10216481040517,53.90243413530587,47.97891856105485,6.754476462132988,3.0302268117783973,2.67
Maize,Central,Sandy,912.4361182548942,29.79041880873037,81.83995929454002,46.48700389387142,35.756739738500755,46.971817368873104,6.9607999055646435,0.5473173041685634,2.79
Sugarcane,East,Laterite,1142.9228075026097,27.630269607135524,40.235375465608286,40.52831528095726,27.18153000768593,51.889573717790945,5.512556132558698,0.2758987273745396,92.58
Cotton,West,Black,761.6285864881452,20.792403936658935,69.08017475101988,110.31028920673688,40.79024936767324,31.502917855516706,6.957798537258157,0.7344714269690116,2.47
Sugarcane,South,Laterite,948.1159975464016,22.35403775323188,51.23737706358483,36.44842930478225,16.347604280599803,44.554996561973226,6.706765938672037,3.1643435461658322,73.28
Wheat,East,Alluvial,1034.365356469053,23.51011729377622,96.7789929511662,87.39487790606672,28.90040738255339,5.0151896596228625,7.543227786437561,4.2931480079723965,3.37
Wheat,West,Laterite,1040.5805227308026,30.92234758762028,75.43048732990464,112.64710338716264,28.513697209580023,30.520091794740082,6.517629593051601,1.0701114039103654,4.18
Rice,North,Alluvial,281.459134300223,27.852625736980734,64.57252782786912,55.55072144287823,38.58113319118732,55.33076393077304,6.728552345736327,3.0397219329881895,5.04
Cotton,West,Red,1066.4924115409194,25.062282427421646,49.58120822524474,58.90094906083739,16.155847111880785,20.102165906013916,6.842049043119531,0.8076050761492122,2.75
Sugarcane,East,Alluvial,480.1421071178953,29.044553279263983,78.35043916257007,84.39190459200016,26.10070870328299,21.747120841414986,7.635113888551828,1.421769447279171,79.86
Maize,East,Sandy,914.0804555497132,23.24906586958912,20.0,86.01676950588275,32.297868972146524,49.75887126403102,5.046335014829784,0.1,4.33
Wheat,North,Laterite,849.5754859274505,30.6918938775813,70.76255162336446,67.53957148823311,47.11094751187806,30.801281167060875,5.255810981369802,2.489560954264485,3.24
Wheat,West,Alluvial,676.3801302399443,29.25278953689446,72.6556932032341,72.57380933513932,40.03851192361343,58.817693224972544,6.417867902031751,2.5367449044701136,3.8
Maize,West,Black,1252.9501612003646,25.877504300618305,71.77605394835285,82.27132388295657,64.52287851356245,41.124164388814954,6.790634015926411,0.21117380774939618,5.02
Sugarcane,North,Red,662.8072420309734,26.18866730456403,77.56770133275107,69.89833493587967,26.42917695510859,62.81838727291483,5.175357136978905,0.8888437587238085,100.6
Sugarcane,West,Black,843.1189331837606,25.290882857519804,56.52541303443628,70.73960987291642,53.248610906735095,65.52305544156518,6.449724335492341,1.3215407303794284,81.05
Cotton,North,Black,1263.620251900957,31.979710113719236,73.23970760926002,128.5599315708227,53.23747141900502,59.13376227497197,5.8970588910287445,2.9753827890380986,2.91
Cotton,South,Black,834.5498782031018,28.080459230579777,54.95011174586518,105.33574700507575,42.70595318642122,32.34580940339284,5.465337786529289,3.470076329207606,2.26
Soybean,East,Red,772.4470027943723,25.917565756415133,52.544256759967354,107.29934873680374,42.12473074665797,23.20437558895644,6.361278690343874,2.5399311584173,2.95
Soybean,South,Red,919.5533667842111,22.14844548468719,49.51480604192955,71.47371047216657,43.95983981208494,59.070846835367014,7.069539929825269,0.48630212639216036,2.99
Rice,Central,Red,1162.1507561713295,29.94745772359047,61.22030498203456,37.03093448373897,25.911105474892413,39.773311052928356,7.98014615092745,0.8811715435418861,3.49
Wheat,Central,Red,1433.8922814382618,29.71377593725119,81.66836021601662,141.90221013263846,54.407288721475304,43.00685846978452,8.191590187065147,0.5681847021545618,4.43
Cotton,Central,Black,719.1635206186527,24.371787910498977,90.72614191180551,64.58042189447646,41.12299731121746,57.22818707563377,7.495791219109115,2.027726137058771,2.88
Sugarcane,North,Sandy,743.4754103601728,24.899215290386977,60.9437018441386,87.73186607708215,21.96247712076365,23.173933590140262,6.758718922233657,2.0845560424296936,84.78
Maize,West,Sandy,917.0993785220396,26.414928723257134,55.325481323526404,99.59284364231718,57.867557313233135,48.82716717268938,6.4133925528208655,0.1,3.75
Sugarcane,South,Red,1069.0421953801526,21.231871695547863,84.94147557641574,65.48836172546447,38.370468159916214,32.599821507258184,6.619301823221419,2.6313830728233203,80.05
Wheat,South,Laterite,768.9260008007924,27.368534094522293,71.5014119397037,102.53687027907944,40.79492623538662,51.8891294466269,6.618494775293434,0.5214584666429602,2.87
Soybean,South,Alluvial,1206.5690103658465,18.772810808691013,65.4359017420389,80.22528055172762,2.3425160960061646,45.79456009069209,7.395277542230404,3.2326822041376775,1.81
Sugarcane,South,Laterite,724.8166745642312,20.602652812853556,48.41327144323195,73.4118436060175,38.762938769305364,53.224662463360126,7.779814580039102,3.5773035198055743,107.75
Rice,Central,Laterite,429.7436231512112,24.45202797441917,86.47552498575376,65.47765181697099,59.03691813648709,33.621402459680844,5.568291263979987,3.1888626525968333,4.21
Wheat,South,Laterite,1159.532584349703,23.85852456190987,66.40527243010293,55.085182043621515,30.587437225327665,29.354654727618275,6.2622158170899,1.0488791455520892,3.44
Soybean,West,Sandy,1194.2768419438735,29.256954631780292,65.00239695561555,33.42956581361033,20.68067162667082,40.02248492099223,7.266023440569943,0.8563488019804055,2.41
Maize,Central,Alluvial,1313.3951906898278,28.4149869051123,73.12512881225781,150.3443304402656,46.839008026082844,31.286182938261135,6.3985280461796705,1.1422877598352668,4.13
Soybean,South,Laterite,402.43006085286265,33.883120469878726,65.32847380217119,116.4335018458163,13.857850348038525,30.561554179328922,6.169817964378873,1.4983207418069797,2.73
Rice,North,Red,800.3154845431436,27.46423909393101,87.1195496767057,82.57350029431863,49.0161578512868,29.477228280267404,7.427283751434097,0.5751506240562688,4.98
Wheat,East,Sandy,924.6825495403775,28.03064984115537,80.17701473602081,119.00043681028666,36.94625076649117,49.498987106495335,6.093120381587178,5.36582932861394,3.49
Maize,East,Red,1527.087452025365,21.18472865873279,56.58004173801621,115.73012963969711,41.22387235212837,69.29835993249519,7.02612405183857,1.4026206575569995,4.22
Rice,East,Red,952.2395815062823,21.195116371759262,66.30351398359737,94.91351242228237,75.46991246663558,51.89228952769054,6.24577205371935,0.15202851108587823,5.49
Soybean,Central,Laterite,596.044993592362,27.322133368661103,56.21870508744203,71.37506050914845,43.756531683831014,50.51395527538412,8.27341953416368,11.757765701760832,2.71
Rice,South,Red,1089.0221394264377,27.408559631301095,93.34046175413927,106.85357142164175,19.924444947355333,50.142743230512366,7.501249740850808,1.3237003249678743,5.52
Wheat,Central,Alluvial,1392.8368677388341,28.447951831447362,54.15681906876226,102.71530537917498,41.72270415871485,26.30287117848208,6.235774152490202,5.874506755345855,4.97
Cotton,West,Red,1328.9916828882506,33.34816973683648,63.214575922545414,99.77917935639246,51.14559324175786,50.3918397996898,6.721986401429014,0.9895230822311186,2.41
Rice,North,Laterite,1168.5394492983396,21.415962817802424,70.45889966132191,71.56953143977701,9.7145186458676,12.959519817874668,6.969474136108326,0.5091673108996229,4.46
Rice,North,Red,1078.7897101324495,35.44955997465998,72.58579172159305,89.4735356869949,39.808259353161965,45.60181456042573,6.165019382570315,2.6702909912606607,5.02
Soybean,East,Sandy,319.67430716473234,19.549948533675256,75.11868704533047,86.83519135605172,14.0328902556764,51.00285813239056,6.247725198623793,1.133009018877983,3.06
Soybean,East,Sandy,1007.6999365161137,28.864702442536117,77.01449831490034,70.48205462934752,40.37099019894426,52.20051234149457,7.171167308584984,4.264986321351809,3.35
Maize,East,Sandy,1053.4420787595209,20.76823052419624,75.39290084118545,89.24933053702924,63.16814302158983,49.76980097585869,6.495623442419743,1.249075514909497,4.43
Soybean,South,Black,952.027097724672,30.620685661383046,58.50539457981523,111.31955170763293,33.484005836094454,21.312872464013097,5.37576933460126,0.8260088971268755,3.3
Sugarcane,West,Sandy,1212.1299662468093,19.58082673061329,56.80461322480277,118.13902796855032,41.18072018341269,30.370518011376404,6.951615363645267,6.803072456130654,93.45
Wheat,West,Sandy,947.2006591681915,13.337628292259588,65.57344809295114,92.48609602540502,44.19662802019506,57.63667188547849,7.271390498948724,3.5483257845533873,4.49
Wheat,West,Black,889.43103849916,27.72934976989628,56.72451991333309,75.84914956749665,45.13890903828235,45.53961673895318,6.238620187705271,0.4603345887171127,4.62
Cotton,West,Sandy,1311.6993164956764,26.375098952234612,55.13422790872372,101.3678267157233,42.221588370011446,44.735013930166055,5.881570084382191,1.342204819193457,2.49
Cotton,East,Laterite,875.923385867295,32.530352204655394,58.67091913236574,58.19794066883963,9.874729182521218,32.044990296276076,7.562782744849926,0.24053457042232948,2.65
Wheat,North,Sandy,1019.3962216417369,27.38932892912888,96.53202041396757,70.57250245232129,42.76905514369189,23.46403620589369,6.623424543129136,0.22800559218888727,3.22
Cotton,East,Sandy,1269.2593839045646,23.275727586519135,88.1573419307676,111.87914914804213,30.482656768638265,29.0372787384161,6.436150156082798,3.8400959191694146,2.59
Maize,West,Black,696.7993746240332,24.30094971902095,61.41230019098806,126.79418081326159,22.888663342013842,19.153365731484186,6.434370505702079,5.3713783838348075,4.13
Soybean,East,Laterite,664.2441003515893,43.08010084010584,34.00229870675601,108.49771342238434,42.98896607864875,48.257755109055964,7.6641463261512435,2.685187932142573,2.79
Wheat,West,Red,1407.382046695256,22.627126369460484,56.14562992380489,77.96017274070607,42.08769261116046,0.0,6.70958202648906,9.063226405709772,4.99
Cotton,Central,Alluvial,822.1863988940775,29.622745920327155,78.20031496738055,25.258254998067656,13.427168326582265,29.082316210096067,6.854258917239337,0.1,2.16
Wheat,North,Laterite,1207.7297295058302,29.01099901194226,41.51695854278923,99.59938802741661,34.009659746816936,69.599087556504,6.375108008724218,0.8054659406014979,5.24
Sugarcane,Central,Red,467.40369044791794,29.739304937835726,74.05764451062697,93.09193508711263,60.12666568045468,36.78560953448772,6.512127789650062,0.283413578342207,81.7
Rice,South,Laterite,249.08452206739946,29.331069653552575,73.09570368711006,93.81156011197835,21.127886533519685,28.408696905442962,6.246483154805473,3.0466901942167266,4.34
Soybean,East,Red,1109.269017503578,25.66191139049603,65.25987064029616,44.14868817067897,42.5078388810326,73.51596642024957,6.891568670563922,4.422073502969623,3.18
Wheat,South,Red,961.7438044631575,18.189756122298654,64.43594364069195,71.73483583014794,21.91758719016978,33.94268261731688,5.611316378436053,1.1852233145352622,3.76
Rice,East,Laterite,1112.0894324992141,27.778154432499143,51.43135050383961,126.63251551729412,64.60651207369612,69.82294820568553,6.686981635985371,3.53458043986554,4.45
Cotton,Central,Black,1562.4126407829517,26.93589694211802,75.4523588464419,54.40313812700295,50.47015094002239,35.82746221623932,6.207055226643175,3.7627769477232875,2.5
Rice,West,Laterite,628.7974540262844,27.61965959351804,69.64870000619686,94.45939469388837,27.55938768941961,53.692168001308794,6.089035984478349,0.30092605170186676,4.84
Soybean,West,Laterite,1011.4563682739289,29.82615974438275,57.790578604091635,63.59461816845075,43.20697587085021,74.38975736605323,6.85698637197417,0.9463713932811261,2.8
Wheat,East,Red,1443.239825674776,24.931912095511212,53.224806071229644,92.68700552967186,19.443151735084914,42.24022923424174,6.500502757842024,0.4165794138482185,2.76
Sugarcane,West,Alluvial,672.1029659510023,23.898545573963194,47.09863057787789,75.02591861104284,12.811850118850352,34.863379751640295,5.705390071456339,2.217634126901906,64.04
Cotton,Central,Red,824.58188926815,31.504215613069633,70.5728144802469,110.1624276362175,38.5769285554041,50.7259425386015,5.7921329732749545,0.9798612217059088,1.94
Wheat,West,Sandy,469.8144387995203,25.355765916703493,61.96634424375482,81.03145099901118,28.635625503586187,25.165204064669297,6.660679104391585,2.2038845418155746,3.89
Soybean,Central,Laterite,1671.3547777505748,24.53140753939318,62.157555118989826,104.86754704569135,42.97474873821756,58.92207674619431,5.87393634343073,4.172952902608188,3.56
Cotton,South,Laterite,338.63784814965754,24.098785770777795,41.58228232215658,132.78144460562305,14.858657090129721,30.377307780462147,5.174261781112813,1.0646172929033686,2.09
Maize,Central,Black,1239.5757107930326,29.972844434576658,48.57237622796812,104.652250348634,31.65598863947136,16.870206841687835,7.159004758721797,7.145663125878599,4.14
Rice,North,Red,604.0600117659463,25.951170777760606,46.94089479138266,94.41427156337697,62.959547153420196,38.53283600359793,5.509760075368438,1.0505729394360384,4.06
Soybean,North,Black,684.7323302803911,38.06403894722916,76.53125712877362,108.93272315358593,61.460807464533715,33.460848768073,6.214946132213257,0.4809219093100862,2.86
Maize,North,Laterite,1319.1861811669653,27.287239575499605,67.57549896112745,94.06602729324874,65.09457169448505,3.175355062445391,5.766940619702945,1.5069532255198415,3.67
Wheat,East,Red,777.2468703116671,20.966989405096612,60.75523890513594,64.80017821146238,73.89547518695699,40.23210909504343,5.7458110989400915,1.0184489252458369,4.05
Sugarcane,East,Red,1195.5362713681209,24.815629874110478,81.58341358233541,58.85292531190566,33.93990029210872,23.686458455492456,6.772113722045532,0.26706623255311274,84.0
Cotton,East,Sandy,1414.0094751534975,30.276603977766534,79.4618905436963,97.25358916335006,0.0,33.28342888302012,5.975569722366572,0.1,2.37
Rice,Central,Sandy,1060.2090956957086,23.999143622528067,81.58153516838874,64.36741011476975,56.559140232876345,23.64886287258902,6.321294230151259,2.725188267448298,5.39
Cotton,East,Alluvial,1266.7857547642488,26.913907608825017,61.369339550091986,61.94165778470533,23.251375421011137,49.95249810990745,5.050582815045307,5.4019352851981095,2.53
Wheat,South,Sandy,1024.2019586808049,31.892277021562904,43.78446783668903,75.23484839602827,70.89362550473516,39.817017478339686,7.899797300920037,1.1613324206890039,4.18
Cotton,North,Red,1038.1018255835638,32.644337764750354,90.59748618745905,36.847222119176614,41.24266243605395,18.198071250386608,6.786512667746266,0.1352884426853773,2.34
Rice,Central,Sandy,809.5212712485318,24.377910792336717,72.86313184258991,63.65286036531274,64.5349818822703,61.220463938983755,7.617074880020366,2.6991004189890093,4.21
Wheat,North,Alluvial,1578.657830101938,25.715884931174553,73.17399834616405,61.61043713693071,37.684712717461785,44.716413159608216,7.522030301918189,4.035894793031719,3.62
Cotton,East,Laterite,1222.853348234599,27.48412330845267,75.13803624192084,141.54907956684275,29.80691005855816,32.61765780701115,7.450072216683377,0.7820982968332025,2.62
Sugarcane,Central,Sandy,1156.541582335802,33.71163229741595,100.0,98.77779206229366,50.91150996675981,28.66478479795485,6.301897831165142,0.5020967719767123,92.64
Soybean,West,Red,1231.088427423881,21.500983551778997,63.49339208340351,69.46610369693451,47.338671879149544,39.12994314920072,6.536683952206472,0.8221313215686326,2.47
Wheat,South,Laterite,796.8128994650971,28.798623982308225,86.54724236444041,60.82818017742737,22.820341130230762,21.063645975693532,5.702894133558185,4.778798459196047,2.56
Soybean,East,Red,1279.2915657557346,27.27720425416108,52.21078253091329,19.051437921699183,39.48071944884159,59.81814544899454,6.570371787488611,1.0824360873522614,2.88
